FRS Id,Zip Code,Address,County,Latitude,Longitude,Total reported CO2e emissions,CO2 emissions (non-biogenic),Methane (CH4) emissions,Biogenic CO2 emissions (metric tons),Plant Id,Plant Name,Plant State,AER Fuel Type Code,Total Fuel Consumption MMBtu,Net Generation (Megawatthours)
110000312064,02780,1314 SOMERSET AVE,Bristol,41.8653,-71.1061,51357.482,51290.3,27.25,,1682,Cleary Flood,MA,Fuel Oil,16966,969.044
110000312064,02780,1314 SOMERSET AVE,Bristol,41.8653,-71.1061,51357.482,51290.3,27.25,,1682,Cleary Flood,MA,Natural Gas,285803,16393.956
110000312064,02780,1314 SOMERSET AVE,Bristol,41.8653,-71.1061,51357.482,51290.3,27.25,,1682,Cleary Flood,MA,Fuel Oil,0,0
,,,,,,,,,,1693,Alcona,MI,Hydro,280506,30764
,,,,,,,,,,1694,Allegan Dam,MI,Hydro,128500,14093
,,,,,,,,,,1698,C W Tippy,MI,Hydro,559552,61368
,,,,,,,,,,1700,Cooke,MI,Hydro,258587,28360
,,,,,,,,,,1701,Croton,MI,Hydro,321555,35266
110000593171,48732,2742 N WEADOCK HWY,Bay,43.6425,-83.8431,2734015.366,2719985,734.5,,1702,Dan E Karn,MI,Coal,67306,6095.028
110000593171,48732,2742 N WEADOCK HWY,Bay,43.6425,-83.8431,2734015.366,2719985,734.5,,1702,Dan E Karn,MI,Fuel Oil,70034,6234.455
110000593171,48732,2742 N WEADOCK HWY,Bay,43.6425,-83.8431,2734015.366,2719985,734.5,,1702,Dan E Karn,MI,Natural Gas,1193944,99363.994
110000593171,48732,2742 N WEADOCK HWY,Bay,43.6425,-83.8431,2734015.366,2719985,734.5,,1702,Dan E Karn,MI,Coal,25512524,2278575.6
,,,,,,,,,,1704,Five Channels,MI,Hydro,241152,26448
,,,,,,,,,,1705,Foote,MI,Hydro,293160,32152
,,,,,,,,,,1706,Gaylord - Consumers,MI,Natural Gas,22115,1229
,,,,,,,,,,1707,Hardy,MI,Hydro,950670,104263
,,,,,,,,,,1708,Hodenpyl,MI,Hydro,419117,45966
110000411108,49460,17000 CROSWELL ST,Ottawa,42.9103,-86.2036,7737163.856,7696579.3,2024.25,,1710,J H Campbell,MI,Fuel Oil,613,38
110000411108,49460,17000 CROSWELL ST,Ottawa,42.9103,-86.2036,7737163.856,7696579.3,2024.25,,1710,J H Campbell,MI,Coal,14712,1403.299
110000411108,49460,17000 CROSWELL ST,Ottawa,42.9103,-86.2036,7737163.856,7696579.3,2024.25,,1710,J H Campbell,MI,Fuel Oil,144799,13120.174
110000411108,49460,17000 CROSWELL ST,Ottawa,42.9103,-86.2036,7737163.856,7696579.3,2024.25,,1710,J H Campbell,MI,Coal,81331547,7646142.5
,,,,,,,,,,1712,Loud,MI,Hydro,176252,19330
,,,,,,,,,,1713,Ludington,MI,Hydro,0,-698455
,,,,,,,,,,1714,Mio,MI,Hydro,142123,15587
,,,,,,,,,,1716,Rogers,MI,Hydro,208028,22815
,,,,,,,,,,1718,Straits,MI,Natural Gas,3649,184
,,,,,,,,,,1719,Thetford,MI,Natural Gas,13874,251
,,,,,,,,,,1722,Webber,MI,Hydro,80567,8836
,,,,,,,,,,1725,Colfax,MI,Fuel Oil,4112,-36
110022939212,48209,6911 W JEFFERSON AVE,Wayne,42.2947,-83.1019,10490.16,10479.2,5,,1728,Delray,MI,Natural Gas,215048,16136
,,,,,,,,,,1729,Fermi,MI,Fuel Oil,211331,8954.02
,,,,,,,,,,1729,Fermi,MI,Nuclear,77489250,7411942
,,,,,,,,,,1730,Hancock,MI,Natural Gas,172056,11980
110000405927,48161,3500 FRONT ST,Monroe,41.8917,-83.3461,16400874.996,16272490.4,46955.5,,1733,Monroe (MI),MI,Fuel Oil,2474,-120
110000405927,48161,3500 FRONT ST,Monroe,41.8917,-83.3461,16400874.996,16272490.4,46955.5,,1733,Monroe (MI),MI,Coal,0,0
110000405927,48161,3500 FRONT ST,Monroe,41.8917,-83.3461,16400874.996,16272490.4,46955.5,,1733,Monroe (MI),MI,Fuel Oil,275514,26831.803
110000405927,48161,3500 FRONT ST,Monroe,41.8917,-83.3461,16400874.996,16272490.4,46955.5,,1733,Monroe (MI),MI,Coal,157813711,15447223
110000405927,48161,3500 FRONT ST,Monroe,41.8917,-83.3461,16400874.996,16272490.4,46955.5,,1733,Monroe (MI),MI,Coal,0,0
,,,,,,,,,,1734,Northeast (MI),MI,Fuel Oil,21546,1426.796
,,,,,,,,,,1734,Northeast (MI),MI,Natural Gas,77457,5129.204
,,,,,,,,,,1735,Oliver,MI,Fuel Oil,613,-386
,,,,,,,,,,1737,Placid 12,MI,Fuel Oil,3584,-75
,,,,,,,,,,1739,Putnam (MI),MI,Fuel Oil,4073,-1
110000406917,48218,1 BELANGER PARK,Wayne,42.2733,-83.1131,830058.658,824944.4,1867.25,,1740,River Rouge,MI,Fuel Oil,1667,-232
110000406917,48218,1 BELANGER PARK,Wayne,42.2733,-83.1131,830058.658,824944.4,1867.25,,1740,River Rouge,MI,Coal,337590,28616.733
110000406917,48218,1 BELANGER PARK,Wayne,42.2733,-83.1131,830058.658,824944.4,1867.25,,1740,River Rouge,MI,Natural Gas,918213,77233.314
110000406917,48218,1 BELANGER PARK,Wayne,42.2733,-83.1131,830058.658,824944.4,1867.25,,1740,River Rouge,MI,Coal,6274065,528681.78
,,,,,,,,,,1741,Slocum,MI,Fuel Oil,1502,-299
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Fuel Oil,0,-0.126
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Natural Gas,35092,2342.126
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Fuel Oil,1396,22
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Coal,2463969,220325.47
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Fuel Oil,128700,11401.696
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Natural Gas,783670,68146.256
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Coal,47726533,4218410.9
110070081766,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,4758312.784,4721656.4,13410,,1743,St Clair,MI,Coal,0,0
,,,,,,,,,,1744,Superior,MI,Fuel Oil,2564,-288
110000406267,48183,4695 JEFFERSON AVE W,Wayne,42.1236,-83.1811,1211044.15,1201716.1,3412.75,,1745,Trenton Channel,MI,Coal,233452,19585.627
110000406267,48183,4695 JEFFERSON AVE W,Wayne,42.1236,-83.1811,1211044.15,1201716.1,3412.75,,1745,Trenton Channel,MI,Fuel Oil,53213,2389.392
110000406267,48183,4695 JEFFERSON AVE W,Wayne,42.1236,-83.1811,1211044.15,1201716.1,3412.75,,1745,Trenton Channel,MI,Natural Gas,0,0
110000406267,48183,4695 JEFFERSON AVE W,Wayne,42.1236,-83.1811,1211044.15,1201716.1,3412.75,,1745,Trenton Channel,MI,Coal,12239778,1046388
,,,,,,,,,,1746,Wilmot,MI,Fuel Oil,4157,-7
,,,,,,,,,,1750,Manistique,MI,Fuel Oil,4914,279
,,,,,,,,,,1751,Edison Sault,MI,Hydro,1941478,212928
,,,,,,,,,,1753,Berrien Springs,MI,Hydro,345627,37906
,,,,,,,,,,1754,Buchanan (MI),MI,Hydro,145871,15998
,,,,,,,,,,1756,Saxon Falls,WI,Hydro,106297,11658
,,,,,,,,,,1757,Superior Falls,MI,Hydro,113517,12450
,,,,,,,,,,1760,Constantine,MI,Hydro,39455,4327
,,,,,,,,,,1761,Mottville,MI,Hydro,70045,7682
110056964030,49855,2701 LAKESHORE BOULEVARD NORTH,Marquette,46.5789,-87.395,1705795.436,1696846.9,446,,1769,Presque Isle,MI,Coal,0,0
110056964030,49855,2701 LAKESHORE BOULEVARD NORTH,Marquette,46.5789,-87.395,1705795.436,1696846.9,446,,1769,Presque Isle,MI,Fuel Oil,61665,5009.315
110056964030,49855,2701 LAKESHORE BOULEVARD NORTH,Marquette,46.5789,-87.395,1705795.436,1696846.9,446,,1769,Presque Isle,MI,Coal,17201116,1401984.7
,,,,,,,,,,1773,Prickett,MI,Hydro,76911,8435
,,,,,,,,,,1774,Victoria Dam,MI,Hydro,582651,63901
,,,,,,,,,,1775,Brule,WI,Hydro,154778,16975
,,,,,,,,,,1776,Chalk Hill,MI,Hydro,352056,38611
,,,,,,,,,,1777,Hemlock Falls,MI,Hydro,105797,11603
,,,,,,,,,,1778,Kingsford,MI,Hydro,261249,28652
,,,,,,,,,,1780,Michigamme Falls,MI,Hydro,329133,36097
,,,,,,,,,,1781,Peavy Falls,MI,Hydro,521741,57221
,,,,,,,,,,1785,Way Dam,MI,Hydro,65832,7220
,,,,,,,,,,1786,White Rapids,MI,Hydro,356507,39099
,,,,,,,,,,1787,Grand Rapids,MI,Hydro,289687,31771
,,,,,,,,,,1818,Clinton,MI,Fuel Oil,29,-39.357
,,,,,,,,,,1818,Clinton,MI,Natural Gas,27,-36.643
,,,,,,,,,,1821,Crystal Falls,MI,Hydro,57042,6256
110000410396,49417,1231 N. Third St.,OTTAWA COUNTY,43.071111,-86.233889,331925.788,329280,967.75,,1825,J B Sims,MI,Coal,2122956,170639.38
110000410396,49417,1231 N. Third St.,OTTAWA COUNTY,43.071111,-86.233889,331925.788,329280,967.75,,1825,J B Sims,MI,Natural Gas,9448,741.622
,,,,,,,,,,1826,Grand Haven Diesel Plant,MI,Fuel Oil,52,4.163
,,,,,,,,,,1826,Grand Haven Diesel Plant,MI,Natural Gas,729,57.837
,,,,,,,,,,1827,Hart,MI,Fuel Oil,0,0
,,,,,,,,,,1827,Hart,MI,Natural Gas,0,0
,,,,,,,,,,1829,Hillsdale,MI,Fuel Oil,1241,150.874
,,,,,,,,,,1829,Hillsdale,MI,Natural Gas,4065,494.126
110000408531,48910,601 ISLAND AVE,Ingham,42.7183,-84.5586,764149.332,759891.1,1581,,1831,Eckert Station,MI,Fuel Oil,17563,1384.528
110000408531,48910,601 ISLAND AVE,Ingham,42.7183,-84.5586,764149.332,759891.1,1581,,1831,Eckert Station,MI,Coal,4967766,382672.47
110040958425,48917,3725 CANAL RD,Eaton,42.6919,-84.6572,914779.636,907610.8,2622.25,,1832,Erickson Station,MI,Fuel Oil,5747,515.605
110040958425,48917,3725 CANAL RD,Eaton,42.6919,-84.6572,914779.636,907610.8,2622.25,,1832,Erickson Station,MI,Coal,8185662,727973.4
,,,,,,,,,,1840,Plant Four,MI,Fuel Oil,2546,75
,,,,,,,,,,1842,James R Smith,MI,Hydro,119838,13143
110017426962,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.5314,-87.3917,173211.57,171853.6,496.75,,1843,Shiras,MI,Coal,237127,18726.906
110017426962,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.5314,-87.3917,173211.57,171853.6,496.75,,1843,Shiras,MI,Fuel Oil,232,17.688
110017426962,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.5314,-87.3917,173211.57,171853.6,496.75,,1843,Shiras,MI,Natural Gas,0,0
110017426962,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.5314,-87.3917,173211.57,171853.6,496.75,,1843,Shiras,MI,Coal,1366893,106530.41
110017426962,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.5314,-87.3917,173211.57,171853.6,496.75,,1843,Shiras,MI,Wood,0,0
,,,,,,,,,,1844,Marshall (MI),MI,Hydro,911,100
,,,,,,,,,,1844,Marshall (MI),MI,Fuel Oil,382,4.434
,,,,,,,,,,1844,Marshall (MI),MI,Natural Gas,2726,31.566
,,,,,,,,,,1846,Newberry,MI,Fuel Oil,599,48
,,,,,,,,,,1848,Norway (MI),MI,Hydro,266245,29200
,,,,,,,,,,1851,Frank Jenkins,MI,Fuel Oil,0,0
,,,,,,,,,,1851,Frank Jenkins,MI,Natural Gas,0,0
,,,,,,,,,,1852,St Louis,MI,Hydro,9481,1040
,,,,,,,,,,1852,St Louis,MI,Fuel Oil,84,6
,,,,,,,,,,1852,St Louis,MI,Natural Gas,0,0
,,,,,,,,,,1853,Main Street (MI),MI,Fuel Oil,440,32
,,,,,,,,,,1853,Main Street (MI),MI,Natural Gas,0,0
,,,,,,,,,,1855,Sturgis City Diesel Plant,MI,Fuel Oil,865,-48.247
,,,,,,,,,,1855,Sturgis City Diesel Plant,MI,Natural Gas,500,-27.753
,,,,,,,,,,1856,Hydro Plant,MI,Hydro,62067,6807
,,,,,,,,,,1865,Saint Marys Falls,MI,Hydro,1319501,144714
110001680823,48192,2555  VAN ALSTYNE,WAYNE COUNTY,42.2081,-83.1453,13379.1,13365.4,6.25,,1866,Wyandotte,MI,Fuel Oil,697,77
110001680823,48192,2555  VAN ALSTYNE,WAYNE COUNTY,42.2081,-83.1453,13379.1,13365.4,6.25,,1866,Wyandotte,MI,Coal,0,0
110001680823,48192,2555  VAN ALSTYNE,WAYNE COUNTY,42.2081,-83.1453,13379.1,13365.4,6.25,,1866,Wyandotte,MI,Natural Gas,208876,4022
,,,,,,,,,,1867,Zeeland,MI,Fuel Oil,1068,29.397
,,,,,,,,,,1867,Zeeland,MI,Natural Gas,8264,227.603
,,,,,,,,,,1868,Dafter,MI,Fuel Oil,4310,24
,,,,,,,,,,1873,Tower,MI,Fuel Oil,611,35
,,,,,,,,,,1873,Tower,MI,Natural Gas,0,0
,,,,,,,,,,1874,Caro,MI,Fuel Oil,95,5.88
,,,,,,,,,,1875,Ubly,MI,Fuel Oil,181,14.641
,,,,,,,,,,1875,Ubly,MI,Natural Gas,97,7.899
110070082523,49639,1529 South 170th Avenue,OSCEOLA COUNTY,43.836848,-85.42409,23226.564,23203,10.75,,1877,George Johnson,MI,Natural Gas,440357,39910
110070082523,49639,1529 South 170th Avenue,OSCEOLA COUNTY,43.836848,-85.42409,23226.564,23203,10.75,,1877,George Johnson,MI,Fuel Oil,0,0
,,,,,,,,,,1880,Claude Vandyke,MI,Natural Gas,85531,8223
,,,,,,,,,,1880,Claude Vandyke,MI,Natural Gas,26477,949
,,,,,,,,,,1881,Vestaburg,MI,Fuel Oil,0,0
,,,,,,,,,,1881,Vestaburg,MI,Natural Gas,15012,1097
,,,,,,,,,,1881,Vestaburg,MI,Fuel Oil,0,0
110007372100,55750,5699 Colby Lake Road,St. Louis,47.5306,-92.1619,11477.66,11466.7,5,,1891,Syl Laskin,MN,Fuel Oil,0,0
110007372100,55750,5699 Colby Lake Road,St. Louis,47.5306,-92.1619,11477.66,11466.7,5,,1891,Syl Laskin,MN,Natural Gas,218942,13893
110007372100,55750,5699 Colby Lake Road,St. Louis,47.5306,-92.1619,11477.66,11466.7,5,,1891,Syl Laskin,MN,Coal,0,0
,,,,,,,,,,1892,Blanchard,MN,Hydro,922897,101217
110041028492,55721,1200 NW 3RD ST,Itasca,47.2603,-93.6531,7818403.996,7757189.2,22392.25,,1893,Clay Boswell,MN,Fuel Oil,0,0
110041028492,55721,1200 NW 3RD ST,Itasca,47.2603,-93.6531,7818403.996,7757189.2,22392.25,,1893,Clay Boswell,MN,Fuel Oil,0,0
110041028492,55721,1200 NW 3RD ST,Itasca,47.2603,-93.6531,7818403.996,7757189.2,22392.25,,1893,Clay Boswell,MN,Natural Gas,109852,10443.808
110041028492,55721,1200 NW 3RD ST,Itasca,47.2603,-93.6531,7818403.996,7757189.2,22392.25,,1893,Clay Boswell,MN,Coal,76567017,7265161.2
,,,,,,,,,,1894,Fond Du Lac,MN,Hydro,461352,50598
,,,,,,,,,,1895,Knife Falls,MN,Hydro,109488,12008
,,,,,,,,,,1896,Little Falls (MN),MN,Hydro,297757,32656
,,,,,,,,,,1898,Pillager,MN,Hydro,94308,10343
,,,,,,,,,,1899,Scanlon,MN,Hydro,80914,8874
,,,,,,,,,,1900,Sylvan,MN,Hydro,102130,11201
,,,,,,,,,,1901,Thomson,MN,Hydro,3244204,355802
,,,,,,,,,,1902,Winton,MN,Hydro,198099,21726
110017409320,55337,1400 BLACK DOG ROAD,Dakota,44.8108,-93.2501,440183.32,439736.7,203.75,,1904,Black Dog,MN,Natural Gas,102381,245348
110017409320,55337,1400 BLACK DOG ROAD,Dakota,44.8108,-93.2501,440183.32,439736.7,203.75,,1904,Black Dog,MN,Fuel Oil,0,0
110017409320,55337,1400 BLACK DOG ROAD,Dakota,44.8108,-93.2501,440183.32,439736.7,203.75,,1904,Black Dog,MN,Natural Gas,5866410,551363
110017409320,55337,1400 BLACK DOG ROAD,Dakota,44.8108,-93.2501,440183.32,439736.7,203.75,,1904,Black Dog,MN,Fuel Oil,0,0
110017409320,55337,1400 BLACK DOG ROAD,Dakota,44.8108,-93.2501,440183.32,439736.7,203.75,,1904,Black Dog,MN,Natural Gas,1812852,167366
,,,,,,,,,,1910,Granite City,MN,Fuel Oil,416,-42.735
,,,,,,,,,,1910,Granite City,MN,Natural Gas,4960,-511.265
,,,,,,,,,,1911,Hennepin Island,MN,Hydro,557567,61150
110000424032,55102,155 Randolph Road,Ramsey,44.9331,-93.1075,930917.3,929972,431.25,,1912,High Bridge,MN,Natural Gas,1462,837187
110000424032,55102,155 Randolph Road,Ramsey,44.9331,-93.1075,930917.3,929972,431.25,,1912,High Bridge,MN,Natural Gas,16175920,1457588
110001829610,55075,3185 117th Street,DAKOTA COUNTY,44.781,-93.042,15700.118,15679.9,8,,1913,Inver Hills,MN,Fuel Oil,24995,1238.307
110001829610,55075,3185 117th Street,DAKOTA COUNTY,44.781,-93.042,15700.118,15679.9,8,,1913,Inver Hills,MN,Natural Gas,260472,12904.693
110000423612,55003,1103 KING PLANT RD,Washington,45.03,-92.7786,2705406.554,2691252.4,707.5,,1915,Allen S King,MN,Fuel Oil,812,82.697
110000423612,55003,1103 KING PLANT RD,Washington,45.03,-92.7786,2705406.554,2691252.4,707.5,,1915,Allen S King,MN,Natural Gas,61067,6144.05
110000423612,55003,1103 KING PLANT RD,Washington,45.03,-92.7786,2705406.554,2691252.4,707.5,,1915,Allen S King,MN,Coal,26408967,2692464.3
,,,,,,,,,,1922,Monticello Nuclear Facility,MN,Nuclear,58734468,5618024
,,,,,,,,,,1925,Prairie Island,MN,Nuclear,43809901,4190471
,,,,,,,,,,1925,Prairie Island,MN,Nuclear,50107394,4792834
110043786169,55901,101 5th Street East,GOODHUE,44.5661,-92.52892,117735.858,113146.6,1789.25,91298.6,1926,Red Wing,MN,Natural Gas,28209,1443.926
110043786169,55901,101 5th Street East,GOODHUE,44.5661,-92.52892,117735.858,113146.6,1789.25,91298.6,1926,Red Wing,MN,Wood,1706,85.943
110000425656,55401,3100 MARSHALL ST NE,Hennepin,45.0203,-93.2753,999750.596,998735.7,463,,1927,Riverside (MN),MN,Fuel Oil,0,1.946
110000425656,55401,3100 MARSHALL ST NE,Hennepin,45.0203,-93.2753,999750.596,998735.7,463,,1927,Riverside (MN),MN,Natural Gas,0,842519.05
110000425656,55401,3100 MARSHALL ST NE,Hennepin,45.0203,-93.2753,999750.596,998735.7,463,,1927,Riverside (MN),MN,Fuel Oil,42,3.616
110000425656,55401,3100 MARSHALL ST NE,Hennepin,45.0203,-93.2753,999750.596,998735.7,463,,1927,Riverside (MN),MN,Natural Gas,17574190,1607124.4
,,,,,,,,,,1929,St James,MN,Fuel Oil,509,54.88
110028023243,56001,800 Summit Avenue,BLUE EARTH,44.196163,-94.003383,70768.21,67216.5,1385.25,92181.2,1934,Wilmarth,MN,Natural Gas,44586,2147.778
110000427422,56537,1012 WATER PLANT ROAD,Otter Tail,46.29,-96.0428,619662.264,614815,1772.5,,1943,Hoot Lake,MN,Hydro,41533,4555
110000427422,56537,1012 WATER PLANT ROAD,Otter Tail,46.29,-96.0428,619662.264,614815,1772.5,,1943,Hoot Lake,MN,Fuel Oil,0,0
110000427422,56537,1012 WATER PLANT ROAD,Otter Tail,46.29,-96.0428,619662.264,614815,1772.5,,1943,Hoot Lake,MN,Fuel Oil,22272,1915.474
110000427422,56537,1012 WATER PLANT ROAD,Otter Tail,46.29,-96.0428,619662.264,614815,1772.5,,1943,Hoot Lake,MN,Coal,6030559,522222.53
,,,,,,,,,,1956,Adrian,MN,Fuel Oil,140,13
,,,,,,,,,,1958,Alexandria,MN,Fuel Oil,687,84
,,,,,,,,,,1958,Alexandria,MN,Natural Gas,0,0
,,,,,,,,,,1964,Benson City of,MN,Fuel Oil,829,89
,,,,,,,,,,1966,Blooming Prairie,MN,Fuel Oil,2323,235
,,,,,,,,,,1967,Blue Earth,MN,Fuel Oil,471,45.08
,,,,,,,,,,1967,Blue Earth,MN,Natural Gas,0,0
,,,,,,,,,,1969,Delano,MN,Fuel Oil,0,0
,,,,,,,,,,1969,Delano,MN,Fuel Oil,0,0
,,,,,,,,,,1969,Delano,MN,Natural Gas,0,0
,,,,,,,,,,1970,Detroit Lakes,MN,Fuel Oil,800,42
,,,,,,,,,,1971,Elk River City of,MN,Fuel Oil,823,68.923
,,,,,,,,,,1971,Elk River City of,MN,Natural Gas,0,0
,,,,,,,,,,1972,Fairfax,MN,Fuel Oil,56,10
,,,,,,,,,,1973,Fairmont (MN),MN,Fuel Oil,710,79.095
,,,,,,,,,,1973,Fairmont (MN),MN,Natural Gas,198688,22104.905
,,,,,,,,,,1975,Glencoe,MN,Fuel Oil,1646,159.402
,,,,,,,,,,1975,Glencoe,MN,Natural Gas,56,5.598
,,,,,,,,,,1976,Grand Marais,MN,Fuel Oil,1561,170
,,,,,,,,,,1977,Granite Falls,MN,Hydro,35115,3851
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Coal,0,0
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Fuel Oil,0,0
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Coal,0,0
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Natural Gas,266478,2771.365
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Coal,1135781,46332.716
110001442332,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,126398.552,124936.7,404.25,44126.7,1979,Hibbing,MN,Wood,473578,19666.844
,,,,,,,,,,1980,Hutchinson Plant #1,MN,Fuel Oil,0,0
,,,,,,,,,,1980,Hutchinson Plant #1,MN,Natural Gas,68458,6354
,,,,,,,,,,1980,Hutchinson Plant #1,MN,Fuel Oil,579,65.541
,,,,,,,,,,1980,Hutchinson Plant #1,MN,Natural Gas,44394,5016.459
,,,,,,,,,,1982,Janesville,MN,Fuel Oil,129,12.111
,,,,,,,,,,1982,Janesville,MN,Natural Gas,38,3.569
,,,,,,,,,,1983,Kenyon Municipal,MN,Fuel Oil,200,19
,,,,,,,,,,1985,Lake Crystal,MN,Fuel Oil,107,14
,,,,,,,,,,1985,Lake Crystal,MN,Natural Gas,0,0
,,,,,,,,,,1987,Lanesboro,MN,Hydro,16,2
,,,,,,,,,,1987,Lanesboro,MN,Fuel Oil,23,2
,,,,,,,,,,1989,Litchfield,MN,Fuel Oil,2229,235.217
,,,,,,,,,,1989,Litchfield,MN,Natural Gas,1039,109.783
,,,,,,,,,,1990,Luverne,MN,Fuel Oil,278,23
,,,,,,,,,,1990,Luverne,MN,Natural Gas,0,0
,,,,,,,,,,1993,Marshall (MN),MN,Fuel Oil,4290,204
,,,,,,,,,,1994,Melrose,MN,Fuel Oil,734,70
,,,,,,,,,,1994,Melrose,MN,Natural Gas,0,0
,,,,,,,,,,1996,Moose Lake,MN,Fuel Oil,1010,102
,,,,,,,,,,1996,Moose Lake,MN,Natural Gas,0,0
,,,,,,,,,,1997,Mora,MN,Fuel Oil,4096,82.08
,,,,,,,,,,1997,Mora,MN,Natural Gas,1843,36.92
,,,,,,,,,,1998,Mountain Lake,MN,Fuel Oil,469,44.114
,,,,,,,,,,1998,Mountain Lake,MN,Natural Gas,52,4.886
,,,,,,,,,,1998,Mountain Lake,MN,Wind,27081,2970
,,,,,,,,,,1999,New Prague,MN,Fuel Oil,2247,-117.344
,,,,,,,,,,1999,New Prague,MN,Natural Gas,5869,-306.656
,,,,,,,,,,2001,New Ulm,MN,Fuel Oil,2152,125
,,,,,,,,,,2001,New Ulm,MN,Natural Gas,275213,2136
,,,,,,,,,,2002,North Branch (MN),MN,Fuel Oil,2885,318
,,,,,,,,,,2002,North Branch (MN),MN,Natural Gas,0,0
,,,,,,,,,,2003,Owatonna,MN,Fuel Oil,0,0
,,,,,,,,,,2003,Owatonna,MN,Natural Gas,0,0
,,,,,,,,,,2004,Preston (MN),MN,Fuel Oil,151,12.087
,,,,,,,,,,2004,Preston (MN),MN,Natural Gas,894,72.913
,,,,,,,,,,2005,Princeton (MN),MN,Fuel Oil,6097,330
,,,,,,,,,,2005,Princeton (MN),MN,Natural Gas,0,0
,,,,,,,,,,2007,Rochester Hydro,MN,Hydro,160166,17566
,,,,,,,,,,2009,Redwood Falls,MN,Hydro,13414,1471
,,,,,,,,,,2009,Redwood Falls,MN,Fuel Oil,730,75.077
,,,,,,,,,,2009,Redwood Falls,MN,Natural Gas,2469,253.923
,,,,,,,,,,2011,Sleepy Eye,MN,Fuel Oil,1609,32
,,,,,,,,,,2012,Springfield (MN),MN,Fuel Oil,0,0
,,,,,,,,,,2013,Spring Valley,MN,Fuel Oil,756,139.089
,,,,,,,,,,2013,Spring Valley,MN,Natural Gas,11,2.031
,,,,,,,,,,2014,Thief River Falls,MN,Hydro,8662,950
,,,,,,,,,,2014,Thief River Falls,MN,Fuel Oil,227,17
,,,,,,,,,,2015,Truman,MN,Fuel Oil,75,7
,,,,,,,,,,2015,Truman,MN,Natural Gas,0,0
110001442341,55792,618 SECOND STREET SOUTH,SAINT LOUIS,47.52103,-92.54146,126488.89,124881.6,421.25,56727.4,2018,Virginia,MN,Natural Gas,309711,10134.388
110001442341,55792,618 SECOND STREET SOUTH,SAINT LOUIS,47.52103,-92.54146,126488.89,124881.6,421.25,56727.4,2018,Virginia,MN,Coal,1096601,43613.98
110001442341,55792,618 SECOND STREET SOUTH,SAINT LOUIS,47.52103,-92.54146,126488.89,124881.6,421.25,56727.4,2018,Virginia,MN,Wood,604694,25425.632
,,,,,,,,,,2020,Wells IC,MN,Fuel Oil,318,34.344
,,,,,,,,,,2020,Wells IC,MN,Natural Gas,1376,148.656
,,,,,,,,,,2021,Westbrook,MN,Fuel Oil,90,9
110001850015,56201,710 BENSON AVE SW,KANDIYOHI COUNTY,45.121461,-95.0526,10425.74,10410.3,6.5,,2022,Willmar,MN,Natural Gas,192907,7853.672
110001850015,56201,710 BENSON AVE SW,KANDIYOHI COUNTY,45.121461,-95.0526,10425.74,10410.3,6.5,,2022,Willmar,MN,Coal,7876,324.328
110001850015,56201,710 BENSON AVE SW,KANDIYOHI COUNTY,45.121461,-95.0526,10425.74,10410.3,6.5,,2022,Willmar,MN,Wind,49000,5374
,,,,,,,,,,2023,Windom,MN,Fuel Oil,614,37
